2805.000000,2805.000000,0.000000,84
935.000000,3740.000000,-1870.000000,9
-5.000000,3735.000000,-940.000000,-6
-747.000000,2988.000000,-742.000000,-26
127.000000,3115.000000,874.000000,18
357.000000,3472.000000,230.000000,17
496.000000,3968.000000,139.000000,21
806.000000,4774.000000,310.000000,33
644.000000,5418.000000,-162.000000,23
1308.000000,6726.000000,664.000000,54
747.000000,7473.000000,-561.000000,24
1503.000000,8976.000000,756.000000,64
1695.000000,10671.000000,192.000000,65
2067.000000,12738.000000,372.000000,80
1692.000000,14430.000000,-375.000000,63
2022.000000,16452.000000,330.000000,84
1836.000000,18288.000000,-186.000000,75
1461.000000,19749.000000,-375.000000,64
1632.000000,21381.000000,171.000000,77
2478.000000,23859.000000,846.000000,113
2994.000000,26853.000000,516.000000,128
1722.000000,28575.000000,-1272.000000,72
2922.000000,31497.000000,1200.000000,140
2061.000000,33558.000000,-861.000000,94
3096.000000,36654.000000,1035.000000,150
2235.000000,38889.000000,-861.000000,106
2583.000000,41472.000000,348.000000,134
2754.000000,44226.000000,171.000000,140
2754.000000,46980.000000,0.000000,142
2064.000000,49044.000000,-690.000000,117
1377.000000,50421.000000,-687.000000,99
2409.000000,52830.000000,1032.000000,152
1035.000000,53865.000000,-1374.000000,85
1893.000000,55758.000000,858.000000,139
690.000000,56448.000000,-1203.000000,81
1548.000000,57996.000000,858.000000,132
1206.000000,59202.000000,-342.000000,110
1029.000000,60231.000000,-177.000000,108
858.000000,61089.000000,-171.000000,104
0.000000,61089.000000,-858.000000,72
-174.000000,60915.000000,-174.000000,75
-174.000000,60741.000000,0.000000,77
